person,label
0225aa7c,0.01966031
0227ae9b,0.05681403
0228c93a,0.022673197
02298b4a,0.0303639
022b69a7,0.008633405
022c05dd,0.008122676
023039b3,0.11576045
023215f7,0.017179865
0234045a,0.007583839
0234f3d7,0.04782624
023581f9,0.05767955
0235896a,0.044279415
02363ce4,0.015176008
02417ee2,0.25366795
02481958,0.0044465493
02633ebf,0.010983233
02648ca1,0.29254758
02694196,0.04364554
026b4007,0.008778736
0279a6c7,0.0055684093
02875920,0.21482192
0287661f,0.08866836
02878a11,0.007711364
028ed1ae,0.004849897
028f05c4,0.05537509
0299c90c,0.00794261
029e5749,0.005185439
02a11379,0.18746191
02a510fe,0.013962812
02a6d3ac,0.0044465493
02a6da92,0.019320888
02a72984,0.09492842
02a88a33,0.026638921
02aa734f,0.0060693077
02aa83c1,0.010647807
02aaf943,0.13435188
02ac4fca,0.18340625
02b02d37,0.007134796
02b0cd5c,0.0335312
02b8d9d5,0.047647156
02ba82a5,0.0044465493
02bda531,0.00855395
02c30caa,0.024791526
02c3960c,0.029957658
02c9e5c7,0.0066455523
02c9f7a6,0.1770499
02ce5246,0.012849303
02d1f846,0.06729678
02d90731,0.007134796
02d93f65,0.025994232
02dbbcba,0.0044465493
02dd38ce,0.009263243
02e0a3c2,0.0066653155
02e5a11c,0.0046284
02e72974,0.009450317
02ea26c5,0.013277385
02eb0a9e,0.012771176
02ec2f23,0.01893381
02ecfb15,0.09396401
02f01ea9,0.17488268
02f14240,0.05307228
02f578dc,0.012045487
02f82b20,0.028063355
02fb0bea,0.008570376
02fb1a77,0.33920926
02fc0bf8,0.0050887885
02fe14e6,0.013933857
02ff33f4,0.00623597
03020198,0.008933326
03066c47,0.036654316
030712a0,0.0091915615
0307f75d,0.0066653155
030cdb09,0.04371915
0310a8cd,0.025267294
031e80e3,0.12768683
031ee7cc,0.025947137
031fcae5,0.12745184
0321ecd6,0.15144506
0328af6d,0.008946813
032a13f5,0.013480134
032eb0b8,0.0075745205
032fb2c8,0.0058512255
0330b185,0.15511174
0332afbe,0.07713799
0341c285,0.048673403
0341e2a2,0.0057858257
03421604,0.05712006
0343534b,0.014339478
03490d00,0.1049007
034aee83,0.0044465493
034ec132,0.020236138
0352d9b3,0.012588623
0353af22,0.027610095
0357a791,0.08095942
035ff4f3,0.01932633
03630617,0.007134796
03631044,0.023438208
03654863,0.02265168
036647bb,0.20795006
0366a065,0.043937054
0368b777,0.005041344
036cdf5a,0.0044465493
036d3644,0.0044465493
03754d73,0.0382827
03759a7b,0.008984062
0378916d,0.0073736776
037b36f8,0.02915646
037bf2d2,0.0074334196
037c8a2b,0.0095395325
03836d05,0.2338653
03841432,0.01161041
038d2328,0.007134796
0391da64,0.020763325
0393253c,0.080724485
03978515,0.10166151
03a07318,0.20313677
03a11e22,0.007544049
03a5acfb,0.018954964
03a67237,0.054295495
03a67b1c,0.04812803
03a7662e,0.07689958
03ae7227,0.005640234
03af5596,0.010086706
03b30b1a,0.22409043
03b3aa5c,0.026531966
03b7f5bb,0.017656626
03b7f931,0.14909202
03bcd854,0.00580089
03bd1506,0.0044333357
03bfba07,0.0054147523
03c2b5c1,0.12122796
03c2b649,0.11895876
03c2bb80,0.009463642
03c58152,0.06018812
03c5f42d,0.04026417
03c6c909,0.0044465493
03c81048,0.23245434
03c815a4,0.024662549
03c99f07,0.0059510716
03cc74c0,0.0058536725
03cfb24d,0.039859045
03d1dc12,0.07198774
03d2422e,0.22751403
03d85b53,0.009559381
03da112f,0.16852316
03db7c49,0.020511921
03dc6595,0.07324312
03dde3a4,0.008594676
03de79e8,0.005928705
03dec268,0.009984188
03e36bd0,0.041938942
03e5b74b,0.0072705583
03e61256,0.12400893
03e69cc8,0.037188824
03e9630c,0.0487328
03ea1c12,0.0050263745
03edc574,0.03391859
03edef0c,0.12610829
03f124c5,0.014561401
03f4ffdf,0.05858909
03f589a0,0.005640234
03f60e32,0.17416263
03f7983d,0.010915267
03f9455b,0.10348114
03f9eb63,0.010294178
04026e6d,0.30125836
04034ae8,0.1659886
0403b65b,0.018205952
0404e68f,0.11750881
0406c39e,0.021569245
04135452,0.008881881
0414bc4c,0.03215833
041627fe,0.0179205
0417a96d,0.028413638
041a0301,0.011367158
041dc456,0.006677576
042bd446,0.025434004
042e28ac,0.04659989
042e3717,0.1942025
0432dba1,0.008709005
04392952,0.10195104
043a4def,0.016399702
043bbb8c,0.02332621
043da730,0.029677108
043ec736,0.015293064
044009fe,0.24290395
0446080d,0.013321971
04462fcd,0.027880633
0448e78c,0.00806589
044bbf67,0.0787866
044c7b95,0.036426608
045524b6,0.005752864
0457712f,0.2800478
045fb3f8,0.0071136514
04650e70,0.1170525
046642cb,0.06859377
046d3ba1,0.0066039744
046efad8,0.04683233
046f8ccb,0.012948745
04704db7,0.0060117594
04706d48,0.10055303
04708f23,0.0044465493
047286c8,0.12351759
0478a958,0.15587662
047bf4c8,0.008510885
047c5000,0.20502472
047ecdfe,0.005928705
04868458,0.020560646
04877609,0.22653443
048a9272,0.0054022297
048b2bed,0.14567712
048c1643,0.031635627
04923a0b,0.007816103
049392e4,0.03744221
04993f2b,0.021374153
049a9e4a,0.02387164
049b4dfb,0.2004683
049c64d6,0.0066653155
049da6d9,0.0048554405
049eb8ac,0.15914293
04a15614,0.009233946
04a68895,0.013568952
04a89fe5,0.009482528
04ae2dfe,0.12593393
04afcae5,0.0047970926
04b69fde,0.005777709
04b93ba0,0.013350097
04b93eba,0.07428603
04bbc907,0.0044465493
04c39d24,0.01618637
04c9c1ed,0.016960138
04ccd264,0.007425764
04cfa3c4,0.0072710547
04cfe908,0.38015038
04d23d88,0.04964321
04d2d0ee,0.055415876
04d31d7a,0.007120394
04dfc05f,0.005170043
04e48a72,0.13372582
04e7e01f,0.0121852225
04ee8093,0.061766963
04f00b27,0.0046284
04fcfce0,0.0066653155
0507e49a,0.059933327
0509bcf4,0.0058536725
050bb676,0.046602637
050c6066,0.029835112
050deaa3,0.02671315
050f1a22,0.008504731
051509f1,0.1901498
0515aca9,0.017279476
0517f1f4,0.100500576
0518b8f2,0.017058033
051bee61,0.08031403
052078d1,0.011848134
052163a1,0.008279159
052231b9,0.024202632
05288788,0.025977625
052e394d,0.0077415137
05313660,0.019363986
05349582,0.05450888
053ca79c,0.03295732
05458471,0.026306525
05473316,0.0071136514
05477b14,0.010003068
054885ca,0.06417482
0548aae1,0.00920102
054b1dd6,0.009336306
054b4d4b,0.0044465493
054e8d43,0.005170043
0552b617,0.012304153
05566ef0,0.0069372714
05596145,0.009894905
0566e256,0.0066455523
0566e9c1,0.009163516
056bde30,0.0044465493
056e7674,0.06052571
0577c4e4,0.12778461
057a408e,0.27516297
057b8da0,0.015711442
057baac6,0.007134796
0582076c,0.00811993
058c45b3,0.36479744
058e5305,0.14780131
05901e74,0.020141182
05947543,0.005640234
0594ae6a,0.058200702
059f4e3c,0.007144267
05a5137c,0.017981678
05a82598,0.010185625
05ac0937,0.13896549
05ad382c,0.033213
05b22e4c,0.015421084
05b7d297,0.054312307
05b83408,0.027242552
05bd7ac9,0.007748802
05bdae94,0.16325612
05bf14be,0.014324893
05cdf42f,0.0044465493
05d3c1a1,0.06623539
05d6426e,0.18765533
05d9ceb0,0.0044465493
05e135bf,0.008377962
05e298fd,0.018863518
05e2dc41,0.027448013
05e62dde,0.0075970204
05ede960,0.009349617
05f5d7e6,0.13765973
05f64854,0.17895229
05fb7314,0.013649496
060080bd,0.19903472
06010f51,0.116999194
0601784e,0.0047354475
06036e3c,0.09177314
06077235,0.08919879
060cd447,0.15167616
060f1915,0.008851454
0616a3c7,0.1841558
0616d0f3,0.13102873
061dfed7,0.0075188247
062591e3,0.07836746
06260f15,0.13508016
062653c2,0.006194971
062814c7,0.0044465493
06286d66,0.03009435
062f6d02,0.013436685
063af87d,0.024233574
063c2027,0.121512465
06426e62,0.0054202043
06499837,0.0077415137
064c6841,0.12413295
064e0d21,0.0044465493
064e923d,0.0054864017
065a50b6,0.043706246
065d92a9,0.009334052
065f4a95,0.22972654
065f9118,0.035145406
06627564,0.0044465493
066b16ab,0.104087144
066cc592,0.055707067
066e3023,0.0075970204
0673c72a,0.021148767
067925f5,0.009330142
067d0506,0.007134796
06817d0c,0.008092842
068273dc,0.05487255
06848016,0.0086178165
068925fa,0.017731814
06892aa4,0.0044384045
0689e931,0.007290061
068c6888,0.15468201
068f771c,0.009036781
06904f81,0.21206908
0694a7e5,0.12199181
0696724e,0.005505691
06989c88,0.13416675
0699cd95,0.0066653155
069af641,0.015652126
069c5926,0.01776405
069cff7b,0.1676483
069dc6e8,0.035614777
069e9241,0.048148584
06a557be,0.051930044
06accde0,0.03623579
06aed509,0.014875285
06aeda65,0.05462451
06b00a11,0.0044465493
06b31ab4,0.037544247
06be1d9b,0.03360941
06c1e159,0.007736475
06c4d812,0.48128352
06c5a2ff,0.18894899
06c929c1,0.009936616
06cd617a,0.18730211
06cea49d,0.21212222
06d1d6c5,0.05740447
06d1dcaa,0.036099304
06d3a74d,0.09132877
06d54c8f,0.03009877
06db4ca8,0.024582593
06dcde6c,0.0044465493
06df0741,0.0077415137
06e43b24,0.06883245
06eeb3e7,0.0044465493
06ef2afb,0.0215096
06f39a3e,0.024794823
06f65cf4,0.04111533
06f9b57a,0.0050263745
06fba151,0.1768144
07082868,0.0065720775
0709b7b5,0.024734218
070e6622,0.040404633
070e8c97,0.16886726
070f0eff,0.035827536
071287f9,0.04695156
07129e4c,0.011450199
07136e35,0.12087117
071dabb9,0.0044465493
071e79e1,0.0044465493
0721ccda,0.011488957
072647a2,0.023160482
072ec6d2,0.035910293
0734d99b,0.0066653155
073c89dc,0.032354183
073e697a,0.09112327
074611db,0.028006105
07487d3e,0.033192746
07535fbd,0.035689864
07572aeb,0.29432485
07578f08,0.022802461
075829e4,0.32600576
075851dd,0.007169713
075b00a8,0.004695755
075f8c45,0.026112106
07639dc4,0.008068885
0763d438,0.009610582
0765990d,0.023573719
076a4754,0.009383593
076b782d,0.028298212
076d2903,0.0044465493
07709f79,0.04838042
077ae831,0.13389997
077bd29b,0.005640234
077cd12c,0.007076311
07865fdb,0.11094958
07932a1f,0.01399855
0794d197,0.037703473
079aeac7,0.032513957
07a0af0b,0.14740321
07a578c6,0.013254391
07a6b774,0.052444115
07aabe67,0.011529052
07ab5c99,0.1870384
07b331d6,0.041516818
07b7487d,0.01191185
07b7d242,0.0057110526
07b89976,0.0044465493
07c4624f,0.005539045
07cdc12c,0.035776798
07cf3937,0.0044465493
07d0810d,0.10830238
07d6e133,0.07328319
07e10e17,0.18210979
07ea5933,0.0066653155
07eda19a,0.027091734
07f04dee,0.011911194
07f40b00,0.18474609
07f4c801,0.0184987
07f5313a,0.13477115
07f748d3,0.0065967115
07f95437,0.009777124
07f97392,0.14257766
07f98981,0.091458015
07fb82f1,0.020194786
07fe25b4,0.16933371
07fe9547,0.0044465493
07fef028,0.012591634
08033511,0.07474533
0803cc15,0.009458937
0806f6c4,0.010221595
08081d75,0.005640234
0810e03c,0.034854274
0811a06c,0.030545445
08126279,0.05727282
0812bda0,0.071230955
08145396,0.052421827
08176776,0.11479792
08193101,0.0044465493
08206493,0.2620011
082145a8,0.08596001
0829b4e1,0.061395343
083426cc,0.0044465493
08343c0e,0.12967473
083534b6,0.018717948
083845b6,0.02920354
0838bd47,0.047033787
083b8be7,0.021931661
08425e62,0.3036006
084482af,0.012097513
0847c198,0.07743353
084839e3,0.005640234
08495405,0.012467635
08497626,0.025615677
084e26c7,0.009598875
084f35c4,0.02967478
08552b42,0.05042925
08554c8b,0.09708114
08558ce3,0.033104222
08583b1c,0.019363461
0869b313,0.010573087
086a7c46,0.026228731
086bfd96,0.007641975
0870e4f0,0.11646062
0871df62,0.02851814
0876cae3,0.02335703
087d0669,0.02510526
087da2e8,0.029462488
087e56be,0.005041344
087e6c64,0.049748436
087fc8a5,0.009771286
0885e75e,0.03339494
0887367d,0.11387722
0889026c,0.03160492
088a812a,0.0066653155
088afb7b,0.17012253
08975905,0.06133491
0897d00b,0.0055015227
0899e1ff,0.011718738
08ac8714,0.012953915
08ae1a50,0.048287913
08b4a20d,0.05224166
08b803ee,0.03141612
08b82d7c,0.19795172
08b833d0,0.009772135
08b97372,0.005185439
08ba841b,0.0055735707
08ba97a8,0.16072863
08c2e046,0.009071405
08c7d6b9,0.04857443
08caeeb7,0.0044465493
08cfca98,0.0044465493
08d10353,0.15398237
08d3ac8a,0.0066344785
08d4ec7b,0.13515235
08d6fdf9,0.09281596
08d80b59,0.09913978
08d8adae,0.05820722
08e0c1c6,0.08333874
08e182e9,0.028632259
08e3fd0a,0.009950473
08e4065d,0.044811867
08f1e4b3,0.18130387
08f4787b,0.0044465493
08f86ef6,0.047063287
08f88fb5,0.18605992
08f9054d,0.009950252
08f9ea70,0.0066653155
08ff8349,0.011226353
09008386,0.012278624
09039d5a,0.019073274
09088303,0.0044333357
0909c350,0.031887893
0914138b,0.005430875
0916db30,0.0070850207
09252ee6,0.18160143
09257c6b,0.02598282
092979db,0.009634439
092e593f,0.011372785
09412658,0.007641975
0941359c,0.033817764
0943c42e,0.005486901
09475401,0.02524903
0947f818,0.031647325
09487355,0.047011647
09581ccf,0.013342932
095c2666,0.010551978
0960e2d5,0.0044465493
09625a4f,0.06725071
0962d3f9,0.008832014
096934ec,0.038469747
096d0dd4,0.061896347
0971097f,0.009268022
0973a1f4,0.14968969
0976f081,0.017704451
09777e7a,0.00744451
097826cb,0.03775185
09784bd6,0.016663453
097a6b80,0.0049539716
097c939e,0.0047970926
098c4338,0.1911762
098ece49,0.022039503
09921f80,0.07870722
0996e542,0.023619106
0996ef9b,0.19178005
0997ea9c,0.038102645
09996d10,0.022130582
09a458c9,0.18374771
09a62e36,0.007134796
09a78ec5,0.020946342
09a98b11,0.19227502
09acaccb,0.0044465493
09adf503,0.0044465493
09aeec33,0.100592084
09b24dfd,0.0044465493
09b4d769,0.057106715
09c15978,0.0044465493
09c4c6e5,0.037302755
09d0e523,0.06197533
09d79dd7,0.02091027
09d7ddcf,0.19251423
09da563f,0.2370361
09de733b,0.024250183
09e08892,0.0044465493
09e63ce7,0.024467535
09eaaffd,0.013906524
09eb0cc0,0.028075153
09eb8d77,0.039951414
09ebd175,0.009312568
09ec4159,0.15587662
09f5886d,0.05326493
09f63491,0.015915113
09f6ec08,0.07328319
09fa381f,0.0105079785
09fb112e,0.02016492
0a00ddb7,0.04764706
0a03cd69,0.15481135
0a04f7c9,0.048929434
0a0647bc,0.005185439
0a096974,0.0071136514
0a0ba01d,0.005185439
0a0e720e,0.05946501
0a140739,0.007641975
0a19537c,0.0086178165
0a1991b0,0.01153277
0a244119,0.0066653155
0a244e0b,0.027349235
0a24b65b,0.026440632
0a262141,0.00719166
0a28383a,0.0054022297
0a28dd5e,0.024315976
0a2b91c4,0.04469495
0a2e8e0a,0.04921996
0a2efad6,0.0055371807
0a310c1f,0.106018096
0a396721,0.007202825
0a3d7c82,0.0086178165
0a3f6017,0.038787246
0a48cc5f,0.012535962
0a4ac2b9,0.058132183
0a4df35c,0.009245863
0a541da1,0.011568418
0a5879fc,0.0058536725
0a589e54,0.0044465493
0a5c0f85,0.011105882
0a5d63bb,0.029291263
0a5fdca0,0.18728064
0a602f40,0.02325147
0a62e820,0.019314142
0a68d4b5,0.005048163
0a68db07,0.008874458
0a691b1d,0.14723103
0a6db7e1,0.043985132
0a6e141e,0.018529277
0a6f70c0,0.0044465493
0a7349eb,0.09367098
0a74a0e8,0.034060784
0a76682c,0.17538546
0a78f62b,0.0101168975
0a79d504,0.009895648
0a7f35c2,0.007425764
0a818767,0.0047354475
0a876d73,0.014687561
0a8952b0,0.022540737
0a8cd62e,0.0047638034
0a96b110,0.0071223998
0a96ba14,0.006110525
0a9b1aea,0.23716235
0aa463a0,0.31163037
0aa97722,0.008093987
0aacf315,0.008340162
0aae264c,0.056181073
0aae4632,0.007001236
0ab18c72,0.24931945
0ab2a870,0.1579505
0ab67196,0.05565364
0ab9f8a6,0.056727473
0ac0f00c,0.19835486
0ac4ae0a,0.02944284
0ac5114a,0.008464124
0ac629ef,0.079234846
0acab653,0.005430875
0acdf8c1,0.008286162
0ace1b4c,0.05292335
0ad0cd8a,0.23629011
0ad3284a,0.0046284
0ad7f566,0.033344768
0ad863d9,0.006582836
0ada2f89,0.050800346
0ae0017b,0.010608288
0ae53d0d,0.22434062
0ae7d311,0.0049539716
0ae8135d,0.006397047
0ae82bdd,0.008293119
0ae8b154,0.17887108
0aea8c31,0.01092085
0af42006,0.0044333357
0af44b4e,0.077054545
0af65575,0.013415386
0af76a43,0.01077698
0afaecc8,0.18949673
0afba239,0.045120817
0b006825,0.015484132
0b011869,0.28344658
0b04d58b,0.32838172
0b0577c3,0.014795608
0b12e0b1,0.059838437
0b12fc77,0.06150551
0b16e185,0.036967725
0b18bd7d,0.131505
0b18cf12,0.020863118
0b1a51e3,0.2899455
0b1a56d1,0.16634907
0b22d4ea,0.0086178165
0b24a231,0.005185439
0b296376,0.03841278
0b30e00a,0.023075607
0b31046d,0.011469927
0b331e66,0.020873604
0b3402ff,0.19533135
0b368913,0.07743353
0b38b38b,0.0364855
0b3a6034,0.0044384045
0b3bbfa4,0.0066455523
0b3bf808,0.033837527
0b482f87,0.03588556
0b498f41,0.0044465493
0b49d110,0.10094149
0b4c7178,0.008507687
0b4c87e0,0.011356985
0b4e4515,0.05385381
0b4eb837,0.008705198
0b4ebf88,0.0142110055
0b534c3c,0.0044333357
0b54d2aa,0.043570742
0b5b446e,0.036642104
0b6362c8,0.04908974
0b698d37,0.0044465493
0b6aefdc,0.029809369
0b6e513f,0.04031843
0b703d67,0.00623597
0b704cee,0.0044333357
0b7177ad,0.009872274
0b71bc3d,0.0044465493
0b767e6f,0.00610739
0b776a73,0.005640234
0b777bb8,0.036280703
0b7a3edd,0.005640234
0b7bef73,0.012345423
0b7efe35,0.14293534
0b800e76,0.0134520335
0b811e00,0.13266061
0b8157ab,0.08890276
0b8460ef,0.009707941
0b885969,0.17376971
0b8944d9,0.011367158
0b8e54ed,0.18781357
0b8f5734,0.00920102
0b92985c,0.04089252
0b973a8d,0.0077415137
0b98a347,0.030771473
0b994061,0.0066653155
0b9ae2dc,0.007425764
0b9bb6bb,0.009650085
0b9d1285,0.010086706
0ba1b6e2,0.067308694
0ba55641,0.042992145
0baa083f,0.0587924
0bafb7ee,0.0318693
0bb61741,0.007748802
0bbc2081,0.008243275
0bc19d01,0.04351345
0bc4ce93,0.028545799
0bc944a3,0.0044465493
0bcb6925,0.018419385
0bcd837e,0.01074155
0bd09c43,0.04593359
0bd39e8e,0.0066653155
0be079da,0.24286264
0be375bf,0.05831428
0be3783f,0.064360484
0be3f5e5,0.008988525
0be40a8e,0.0044465493
0be4ca58,0.1151603
0be7d7cf,0.007134796
0be95771,0.09561855
0bf06590,0.02379778
0bfd1f23,0.1364879
0bfd7cb2,0.013092517
0bfdedd7,0.18816467
0c007229,0.024690202
0c00db19,0.093929164
0c00dc08,0.01676975
0c01c297,0.018777616
0c02eff2,0.008924424
0c051b54,0.0047354475
0c143e4b,0.005185439
0c1a429c,0.011846661
0c1a5105,0.052195422
0c20e5f7,0.0064725815
0c25fbec,0.0066455523
0c27b8a4,0.005640234
0c285c5b,0.022228407
0c314f12,0.028052678
0c352a3c,0.047062136
0c371de2,0.04087098
0c3f732f,0.021920705
0c3fb871,0.005640234
0c409b3e,0.06571158
0c506038,0.0070973425
0c53d2f9,0.015049957
0c583c55,0.03480556
0c5d20b7,0.055901013
0c77d0ed,0.026139226
0c785882,0.015635911
0c86c647,0.10551713
0c87392a,0.20345785
0c8a6a10,0.007968434
0c8c5c94,0.06661104
0c8cab30,0.005349258
0c8da283,0.029343162
0c90b3c1,0.09201828
0c94810b,0.12254518
0c96249b,0.0044465493
0c962c1c,0.0044465493
0c9747ae,0.0044465493
0c987c6d,0.012627469
0c9a1b5d,0.010796452
0c9c79e6,0.16335605
0c9dbbde,0.0044465493
0ca8ef24,0.07742362
0cab657b,0.031155644
0cb74526,0.27138138
0cb75203,0.031937238
0cb95aa6,0.0044384045
0cbb9152,0.009450317
0cc2b600,0.14780371
0ccf8030,0.04823924
0cd4ddf5,0.048884984
0cd5ff44,0.036782242
0cd75d0d,0.009416694
0cd9549e,0.099823885
0cda20e5,0.17396085
0cdb1b24,0.008866594
0ce07eb5,0.0044465493
0ce27dbd,0.06752489
0ceb448c,0.11789953
0cee609b,0.009280618
0ceeb6e2,0.010308256
0cef9a6d,0.008093987
0cf3d987,0.0044465493
0cf3f9af,0.1471044
0cfe987a,0.019472737
0d011dc9,0.21352687
0d023516,0.008295273
0d050b07,0.0052148243
0d0ae658,0.01884669
0d0c5ccd,0.19461067
0d0cfd55,0.018621588
0d0ddc58,0.018127916
0d13faa5,0.023845388
0d14c834,0.027018394
0d17ed80,0.1399132
0d182403,0.0063770288
0d1af2db,0.027684128
0d1c0bae,0.022108339
0d22c55f,0.005640234
0d24d6ad,0.0044465493
0d25019c,0.024650188
0d2c649f,0.060273975
0d2f0733,0.31553027
0d35055e,0.03993166
0d373bf6,0.022327825
0d37e5c5,0.06716104
0d3a72eb,0.005209442
0d3a88af,0.0109894145
0d3ed279,0.04935668
0d411cd0,0.005752864
0d42d0ce,0.019497067
0d43b999,0.14270003
0d445e99,0.010362776
0d45862f,0.007011072
0d4d220e,0.0069979373
0d4d2645,0.035512257
0d52a950,0.20589218
0d531147,0.007845293
0d5dab6f,0.0061905463
0d5eb518,0.19667442
0d5ed234,0.18798335
0d5f66ed,0.0044465493
0d62b990,0.009016602
0d68d38e,0.032400988
0d6d3188,0.0116601465
0d6e1d39,0.0066653155
0d6f5cd2,0.005041344
0d702294,0.02269791
0d741016,0.01635821
0d784c97,0.0071136514
0d79ae9e,0.08367218
0d7ea11e,0.025776666
0d7f5b7a,0.09956318
0d80151c,0.35712725
0d832977,0.0073867985
0d8763bd,0.010948754
0d87991e,0.0044465493
0d87b81e,0.059902936
0d8f531e,0.0044333357
0d927770,0.084615014
0d96eee9,0.14735804
0d9c997e,0.0550875
0d9fc649,0.17382978
0da2a2e1,0.0066653155
0da5ecfc,0.09005215
0da88bcc,0.024536151
0db04bd3,0.010145173
0db07b6d,0.005185439
0db09425,0.043990556
0db4200b,0.18977904
0db78b05,0.0066653155
0db8d1ed,0.0707732
0dba3095,0.028274037
0dbd8428,0.054621566
0dc3ecb0,0.3065207
0dc5a75b,0.008093987
0dc65a13,0.12866622
0dc7138f,0.023181826
0dca6606,0.008286162
0dcccdff,0.007134796
0dd095e2,0.0050997674
0ddee1ef,0.24861413
0de7eb87,0.009223543
0de89668,0.034009982
0deca08d,0.0044465493
0deed6ff,0.02179662
0df4bb35,0.032446448
0df5078e,0.11852036
0df94b23,0.15675227
0dfb1369,0.008735692
0dfca958,0.008709478
0e04d330,0.008064608
0e08a403,0.22728555
0e0b4547,0.0098471455
0e14d5c3,0.011017482
0e16acfc,0.0077785267
0e204784,0.004788311
0e226c87,0.011735428
0e23b2a3,0.0044465493
0e295dfd,0.03313938
0e2fb10e,0.009642951
0e301774,0.019332765
0e31a854,0.12129855
0e33ea8a,0.26183423
0e35107b,0.12231233
0e35663d,0.08067828
0e362b6b,0.0044333357
0e37ca14,0.012413737
0e410ced,0.014571517
0e43f95a,0.011517097
0e64c235,0.01931485
0e6da2bd,0.08026058
0e7854b4,0.021915255
0e79007c,0.013134566
0e7ecc96,0.028780429
0e8091a8,0.0106579
0e80f262,0.005281938
0e836438,0.040549327
0e865ade,0.011192819
0e873f64,0.04487381
0e887478,0.0044465493
0e900f11,0.033110745
0e99af24,0.03944912
0e9c7a1f,0.01875688
0e9e5344,0.18131782
0e9effd8,0.0051720645
0ea0c433,0.010086706
0ea23546,0.015958635
0ea26832,0.011795949
0ea56104,0.0044465493
0ea76c79,0.31215456
0ead53ba,0.009824817
0eadc635,0.009349617
0eafc1be,0.10528103
0eafca96,0.0044465493
0eb1161a,0.10520129
0eb4b5b8,0.2877299
0eb715ae,0.022963013
0eb8bf49,0.009388088
0ec7c2da,0.011800981
0ec96f03,0.06626169
0ecc2970,0.009253904
0ecc5443,0.049132757
0edb27ef,0.0153374905
